Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-04 00:00:00+07:00,3232.2965830380153,3248.8724629510307,3215.720703125,3215.720703125,57026900,0.0,0.0
2019-03-05 00:00:00+07:00,3232.2962880505183,3232.2962880505183,3199.14453125,3199.14453125,70615700,0.0,0.0
2019-03-06 00:00:00+07:00,3224.008447265625,3248.8722656249997,3199.1446289062496,3232.29638671875,56508700,0.0,0.0
2019-03-07 00:00:00+07:00,3232.29638671875,3232.29638671875,3232.29638671875,3232.29638671875,0,0.0,0.0
2019-03-08 00:00:00+07:00,3165.9928710937497,3215.7205078125,3157.7049316406246,3190.856689453125,129784700,0.0,0.0
2019-03-11 00:00:00+07:00,3232.2962880505183,3232.2962880505183,3174.2807136496112,3199.14453125,46743400,0.0,0.0
2019-03-12 00:00:00+07:00,3215.7206064860025,3224.008546193441,3157.7050285339355,3182.56884765625,63500100,0.0,0.0
2019-03-13 00:00:00+07:00,3149.4170901014186,3157.7050298122117,3132.841210679832,3141.129150390625,46756100,0.0,0.0
2019-03-14 00:00:00+07:00,3132.841209411621,3190.856787363688,3132.841209411621,3182.56884765625,90157600,0.0,0.0
2019-03-15 00:00:00+07:00,3232.2966277689875,3273.736328125,3224.008687697785,3273.736328125,97150400,0.0,0.0
2019-03-18 00:00:00+07:00,3306.887841796875,3340.039599609375,3298.59990234375,3315.17578125,92904100,0.0,0.0
2019-03-19 00:00:00+07:00,3348.3277373194096,3356.6156772632694,3290.3121577123898,3298.60009765625,57945500,0.0,0.0
2019-03-20 00:00:00+07:00,3282.024120359493,3323.4638188488802,3282.024120359493,3306.887939453125,85969100,0.0,0.0
2019-03-21 00:00:00+07:00,3323.4638188488802,3348.327637942513,3290.31206005737,3306.887939453125,110206700,0.0,0.0
2019-03-22 00:00:00+07:00,3340.0400854793597,3373.1918481143907,3315.1762635030864,3356.615966796875,94636900,0.0,0.0
2019-03-25 00:00:00+07:00,3340.0399921826292,3348.3279326098814,3306.8882304736203,3323.464111328125,82166300,0.0,0.0
2019-03-26 00:00:00+07:00,3356.615624639201,3381.479444080973,3323.4638653835054,3364.903564453125,68612800,0.0,0.0
2019-03-27 00:00:00+07:00,3381.4797887731484,3381.4797887731484,3348.3280261381174,3356.615966796875,51063000,0.0,0.0
2019-03-28 00:00:00+07:00,3373.191650390625,3381.479590563575,3340.0398896988254,3373.191650390625,61147700,0.0,0.0
2019-03-29 00:00:00+07:00,3356.615622861542,3431.207081147354,3356.615622861542,3406.34326171875,64740600,0.0,0.0
2019-04-01 00:00:00+07:00,3431.2074206984184,3447.783301957831,3422.9194800687123,3439.495361328125,66844600,0.0,0.0
2019-04-02 00:00:00+07:00,3456.0712425875377,3456.0712425875377,3422.9194800687123,3439.495361328125,44403800,0.0,0.0
2019-04-03 00:00:00+07:00,3439.495361328125,3439.495361328125,3439.495361328125,3439.495361328125,0,0.0,0.0
2019-04-04 00:00:00+07:00,3464.358739771549,3547.2381354598638,3431.2069814962233,3497.510498046875,63002400,0.0,0.0
2019-04-05 00:00:00+07:00,3530.6627428827574,3555.526565015735,3522.374802171765,3538.95068359375,49127500,0.0,0.0
2019-04-08 00:00:00+07:00,3555.5265182674634,3555.5265182674634,3489.222993451287,3522.374755859375,75453200,0.0,0.0
2019-04-09 00:00:00+07:00,3547.2380859375,3605.2536621093745,3530.6622070312496,3563.81396484375,73325100,0.0,0.0
2019-04-10 00:00:00+07:00,3563.814110988254,3580.389990574246,3530.6623518162705,3572.10205078125,106216900,0.0,0.0
2019-04-11 00:00:00+07:00,3563.8139648437495,3580.3898437499997,3547.2380859375,3563.81396484375,171468700,0.0,0.0
2019-04-12 00:00:00+07:00,3563.814110988254,3580.389990574246,3547.238231402262,3572.10205078125,76584700,0.0,0.0
2019-04-15 00:00:00+07:00,3605.254150390625,3613.5420909662353,3572.102388088182,3605.254150390625,64160400,0.0,0.0
2019-04-16 00:00:00+07:00,3588.67812421245,3613.541944934476,3580.390183971774,3596.966064453125,90837700,0.0,0.0
2019-04-17 00:00:00+07:00,3596.966064453125,3596.966064453125,3596.966064453125,3596.966064453125,0,0.0,0.0
2019-04-18 00:00:00+07:00,3688.133689983009,3920.1960345212656,3630.1181038484447,3696.421630859375,182035000,0.0,0.0
2019-04-19 00:00:00+07:00,3696.421630859375,3696.421630859375,3696.421630859375,3696.421630859375,0,0.0,0.0
2019-04-22 00:00:00+07:00,3696.421094189893,3696.421094189893,3654.9813958245354,3679.84521484375,101963500,0.0,0.0
2019-04-23 00:00:00+07:00,3654.981979335673,3688.1337433205767,3654.981979335673,3671.557861328125,54840800,0.0,0.0
2019-04-24 00:00:00+07:00,3654.981788219105,3671.5576693448156,3646.69384765625,3646.69384765625,172810100,0.0,0.0
2019-04-25 00:00:00+07:00,3630.1179249963916,3638.4058654644195,3530.662639380052,3588.67822265625,184463200,0.0,0.0
2019-04-26 00:00:00+07:00,3514.086758443995,3613.542044060335,3489.2229370399104,3588.67822265625,132874000,0.0,0.0
2019-04-29 00:00:00+07:00,3555.526363249748,3605.2540046938,3547.2384230090724,3596.966064453125,76916700,0.0,0.0
2019-04-30 00:00:00+07:00,3638.405714231443,3654.981594478511,3596.9660136137727,3621.829833984375,127804000,0.0,0.0
2019-05-01 00:00:00+07:00,3621.829833984375,3621.829833984375,3621.829833984375,3621.829833984375,0,0.0,0.0
2019-05-02 00:00:00+07:00,3663.269534602045,3663.269534602045,3596.9660136137727,3621.829833984375,126901700,0.0,0.0
2019-05-03 00:00:00+07:00,3588.677734932399,3646.6933103239157,3572.101856249108,3630.117431640625,109485100,0.0,0.0
2019-05-06 00:00:00+07:00,3563.814411569149,3563.814411569149,3472.6470661569147,3505.798828125,143009800,0.0,0.0
2019-05-07 00:00:00+07:00,3489.222993451287,3547.2385776654414,3489.222993451287,3522.374755859375,112789100,0.0,0.0
2019-05-08 00:00:00+07:00,3522.3743167533694,3522.3743167533694,3464.358739771549,3497.510498046875,120152500,0.0,0.0
2019-05-09 00:00:00+07:00,3431.2069826589045,3447.7828618021845,3414.631103515625,3414.631103515625,163340000,0.0,0.0
2019-05-10 00:00:00+07:00,3398.055224372345,3447.7828618021845,3389.7672848007055,3414.631103515625,120282900,0.0,0.0
2019-05-13 00:00:00+07:00,3422.9192400676448,3431.2071801162347,3398.055419921875,3398.055419921875,71877200,0.0,0.0
2019-05-14 00:00:00+07:00,3315.1762635030864,3389.767729431906,3290.3124415268135,3356.615966796875,115090400,0.0,0.0
2019-05-15 00:00:00+07:00,3356.6155801885848,3364.903519892754,3224.008544921875,3224.008544921875,167394600,0.0,0.0
2019-05-16 00:00:00+07:00,3265.4480448510362,3306.887740851684,3165.992774449482,3199.14453125,144094800,0.0,0.0
2019-05-17 00:00:00+07:00,3240.5844269201434,3240.5844269201434,3124.5532709690387,3141.129150390625,155199000,0.0,0.0
2019-05-20 00:00:00+07:00,3149.4169921875,3190.856689453125,3033.3858398437496,3107.977294921875,165275800,0.0,0.0
2019-05-21 00:00:00+07:00,3149.4169921875,3182.56875,3074.8255371093746,3107.977294921875,206532500,0.0,0.0
2019-05-22 00:00:00+07:00,3074.825825415492,3174.2811081782575,3074.825825415492,3124.553466796875,118633800,0.0,0.0
2019-05-23 00:00:00+07:00,3165.9928710937497,3224.008447265625,3149.4169921875,3190.856689453125,209226900,0.0,0.0
2019-05-24 00:00:00+07:00,3233.765118963068,3362.0891316203324,3225.210184785917,3293.649658203125,150398400,120.15633,0.0
2019-05-27 00:00:00+07:00,3336.424311423788,3396.3088503467793,3302.2045748963646,3353.5341796875,123578400,0.0,0.0
2019-05-28 00:00:00+07:00,3362.089142085999,3379.199010493561,3259.429931640625,3259.429931640625,376621800,0.0,0.0
2019-05-29 00:00:00+07:00,3327.8693723727,3379.1989770879604,3302.20457001507,3370.64404296875,139713200,0.0,0.0
2019-05-30 00:00:00+07:00,3370.64404296875,3370.64404296875,3370.64404296875,3370.64404296875,0,0.0,0.0
2019-05-31 00:00:00+07:00,3413.4189125619287,3524.6330625952746,3404.8639779439786,3507.523193359375,261104200,0.0,0.0
2019-06-03 00:00:00+07:00,3507.523193359375,3507.523193359375,3507.523193359375,3507.523193359375,0,0.0,0.0
2019-06-04 00:00:00+07:00,3507.523193359375,3507.523193359375,3507.523193359375,3507.523193359375,0,0.0,0.0
2019-06-05 00:00:00+07:00,3507.523193359375,3507.523193359375,3507.523193359375,3507.523193359375,0,0.0,0.0
2019-06-06 00:00:00+07:00,3507.523193359375,3507.523193359375,3507.523193359375,3507.523193359375,0,0.0,0.0
2019-06-07 00:00:00+07:00,3507.523193359375,3507.523193359375,3507.523193359375,3507.523193359375,0,0.0,0.0
2019-06-10 00:00:00+07:00,3610.182370161052,3652.9570427932917,3593.072501108156,3618.7373046875,196745300,0.0,0.0
2019-06-11 00:00:00+07:00,3635.847173740396,3635.847173740396,3550.297828475916,3618.7373046875,116270900,0.0,0.0
2019-06-12 00:00:00+07:00,3567.4077032456203,3601.6274414062495,3567.4077032456203,3601.62744140625,92904100,0.0,0.0
2019-06-13 00:00:00+07:00,3635.84718250093,3635.84718250093,3575.962640671503,3593.072509765625,116825700,0.0,0.0
2019-06-14 00:00:00+07:00,3567.407697528812,3627.292239213948,3567.407697528812,3618.7373046875,72298800,0.0,0.0
2019-06-17 00:00:00+07:00,3635.84718250093,3635.84718250093,3593.072509765625,3593.072509765625,55193600,0.0,0.0
2019-06-18 00:00:00+07:00,3575.962623560373,3644.402099609375,3575.962623560373,3644.402099609375,158342200,0.0,0.0
2019-06-20 00:00:00+07:00,3704.2866267582654,3704.2866267582654,3661.5119543938513,3687.1767578125,107715700,0.0,0.0
2019-06-21 00:00:00+07:00,3670.066874932805,3729.951416015625,3644.402071611597,3729.951416015625,170191100,0.0,0.0
2019-06-24 00:00:00+07:00,3687.1767578125,3721.396495704031,3670.066888866734,3687.1767578125,82569600,0.0,0.0
2019-06-25 00:00:00+07:00,3721.3964900133515,3721.3964900133515,3670.0668832545466,3704.28662109375,59456000,0.0,0.0
2019-06-26 00:00:00+07:00,3704.2866126944164,3738.5063504560276,3695.731678254014,3729.951416015625,102850200,0.0,0.0
2019-06-27 00:00:00+07:00,3747.06103515625,3755.6159690264694,3721.396233545591,3747.06103515625,81746600,0.0,0.0
2019-06-28 00:00:00+07:00,3738.5063504560276,3764.171153777236,3721.396481575222,3729.951416015625,102580700,0.0,0.0
2019-07-01 00:00:00+07:00,3764.1711370545813,3781.2810058593745,3747.0612682497876,3781.281005859375,104844900,0.0,0.0
2019-07-02 00:00:00+07:00,3781.281253321641,3781.281253321641,3729.951643548044,3772.726318359375,134440200,0.0,0.0
2019-07-03 00:00:00+07:00,3755.615964577415,3781.2807661576708,3729.9511629971594,3764.1708984375,74371900,0.0,0.0
2019-07-04 00:00:00+07:00,3729.9516501459284,3764.171390055524,3729.9516501459284,3755.616455078125,38687900,0.0,0.0
2019-07-05 00:00:00+07:00,3781.2807661576708,3781.2807661576708,3747.0610307173297,3764.1708984375,53771200,0.0,0.0
2019-07-08 00:00:00+07:00,3747.0610307173297,3772.7258322975854,3738.5060968572443,3764.1708984375,46233200,0.0,0.0
2019-07-09 00:00:00+07:00,3738.50657851031,3772.726318359375,3738.50657851031,3772.726318359375,64718300,0.0,0.0
2019-07-10 00:00:00+07:00,3772.7262986970427,3832.6108431208054,3764.1713637793623,3824.055908203125,80977700,0.0,0.0
2019-07-11 00:00:00+07:00,3841.165278872471,3883.939947902231,3832.6103450665187,3858.275146484375,91416500,0.0,0.0
2019-07-12 00:00:00+07:00,3858.275146484375,3883.939947902231,3841.165278872471,3858.275146484375,64575400,0.0,0.0
2019-07-15 00:00:00+07:00,3883.9396988824506,3901.049565397351,3866.82983236755,3875.384765625,68954800,0.0,0.0
2019-07-16 00:00:00+07:00,3849.719721196772,3892.494384765625,3849.719721196772,3892.494384765625,84477400,0.0,0.0
2019-07-17 00:00:00+07:00,3866.830322265625,3892.4951252895116,3849.7204535830338,3866.830322265625,65303400,0.0,0.0
2019-07-18 00:00:00+07:00,3849.7204727001404,3858.2754070839187,3798.390866397472,3806.94580078125,77028200,0.0,0.0
2019-07-19 00:00:00+07:00,3806.9460351126536,3841.165774754116,3798.3911002022883,3832.61083984375,64335100,0.0,0.0
2019-07-22 00:00:00+07:00,3849.7202148437495,3858.2751486545135,3815.5004796006942,3849.72021484375,41944400,0.0,0.0
2019-07-23 00:00:00+07:00,3849.720706387458,3849.720706387458,3824.055901678208,3841.165771484375,43317300,0.0,0.0
2019-07-24 00:00:00+07:00,3866.8303414676966,3866.8303414676966,3798.390866397472,3806.94580078125,53053100,0.0,0.0
2019-07-25 00:00:00+07:00,3824.0561561755535,3832.611091647982,3806.946285230696,3815.501220703125,60404000,0.0,0.0
2019-07-26 00:00:00+07:00,3772.7265509528083,3824.0561638909417,3764.1716154631195,3798.391357421875,77381500,0.0,0.0
2019-07-29 00:00:00+07:00,3832.611091647982,3832.611091647982,3798.3913497582676,3815.501220703125,91877000,0.0,0.0
2019-07-30 00:00:00+07:00,3849.7202148437495,3849.7202148437495,3815.5004796006942,3849.72021484375,68755800,0.0,0.0
2019-07-31 00:00:00+07:00,3849.720709664481,3858.275644574847,3806.9460351126536,3832.61083984375,105834600,0.0,0.0
2019-08-01 00:00:00+07:00,3841.1655383163625,3858.2754070839187,3772.7260632461375,3806.94580078125,143626600,0.0,0.0
2019-08-02 00:00:00+07:00,3764.1711288623596,3824.0556695488062,3755.6161944785813,3806.94580078125,119342500,0.0,0.0
2019-08-05 00:00:00+07:00,3772.7261142418033,3781.281048741218,3652.9570312500005,3652.95703125,150837200,0.0,0.0
2019-08-06 00:00:00+07:00,3507.523193359375,3601.627474156822,3439.0837164157774,3507.523193359375,247636800,0.0,0.0
2019-08-07 00:00:00+07:00,3541.742888327206,3670.0669060202204,3541.742888327206,3635.84716796875,146976400,0.0,0.0
2019-08-08 00:00:00+07:00,3635.847156586903,3695.731697989511,3635.847156586903,3670.06689453125,93336500,0.0,0.0
2019-08-09 00:00:00+07:00,3704.28662109375,3721.3964900133515,3678.6218177143473,3704.28662109375,82471300,0.0,0.0
2019-08-12 00:00:00+07:00,3747.0613020076307,3747.0613020076307,3670.0668916924055,3678.621826171875,51057200,0.0,0.0
2019-08-13 00:00:00+07:00,3704.286635354301,3704.286635354301,3635.84715941242,3661.511962890625,80133600,0.0,0.0
2019-08-14 00:00:00+07:00,3704.28662109375,3721.3964900133515,3687.1767521741485,3704.28662109375,93273200,0.0,0.0
2019-08-15 00:00:00+07:00,3601.627429917279,3661.511971507353,3575.9626263786763,3635.84716796875,115233200,0.0,0.0
2019-08-16 00:00:00+07:00,3635.8471795668793,3644.4021141070366,3593.072506866092,3601.62744140625,93606900,0.0,0.0
2019-08-19 00:00:00+07:00,3533.187973679538,3610.1823847282444,3533.187973679538,3575.962646484375,60369000,0.0,0.0
2019-08-20 00:00:00+07:00,3575.9626703029726,3593.072539538872,3498.9682587414254,3507.523193359375,102619200,0.0,0.0
2019-08-21 00:00:00+07:00,3507.523208429784,3567.4077510127318,3456.193600501543,3464.74853515625,84386400,0.0,0.0
2019-08-22 00:00:00+07:00,3473.3032202568334,3541.742692577165,3421.973616016585,3481.858154296875,124079400,0.0,0.0
2019-08-23 00:00:00+07:00,3447.6384157666976,3507.5229540058212,3439.0834817325367,3490.4130859375,58236900,0.0,0.0
2019-08-26 00:00:00+07:00,3439.0834840966677,3481.858154296875,3421.973616016585,3481.858154296875,64788000,0.0,0.0
2019-08-27 00:00:00+07:00,3533.1879679361978,3601.627444312686,3490.4132952008927,3593.072509765625,178201800,0.0,0.0
2019-08-28 00:00:00+07:00,3610.1823817869927,3627.292250894988,3584.517578125,3584.517578125,99957200,0.0,0.0
2019-08-29 00:00:00+07:00,3610.182378859747,3610.182378859747,3558.8527715773807,3593.072509765625,68027100,0.0,0.0
2019-08-30 00:00:00+07:00,3584.517555254684,3652.9570312500005,3524.6330137587825,3652.95703125,108998100,0.0,0.0
2019-09-02 00:00:00+07:00,3652.9567986800207,3661.511732634775,3601.6271949514958,3610.18212890625,68472900,0.0,0.0
2019-09-03 00:00:00+07:00,3575.9626553087346,3652.95706654744,3533.187982398343,3550.2978515625,76155900,0.0,0.0
2019-09-04 00:00:00+07:00,3575.96265235314,3575.96265235314,3507.52317575308,3558.852783203125,76686000,0.0,0.0
2019-09-05 00:00:00+07:00,3610.18212890625,3618.7370628610042,3575.9623930872335,3610.18212890625,77131600,0.0,0.0
2019-09-06 00:00:00+07:00,3644.4020967505858,3670.0669002488294,3635.847162251171,3652.95703125,114425200,0.0,0.0
2019-09-09 00:00:00+07:00,3670.066678493143,3670.066678493143,3567.407470703125,3567.407470703125,68317900,0.0,0.0
2019-09-10 00:00:00+07:00,3575.962643571002,3584.517578125,3550.2978399090093,3584.517578125,69287000,0.0,0.0
2019-09-11 00:00:00+07:00,3550.2978228400734,3644.4021024816175,3550.2978228400734,3635.84716796875,114308200,0.0,0.0
2019-09-12 00:00:00+07:00,3678.6218318760953,3721.396504339771,3652.95702839789,3661.511962890625,87101400,0.0,0.0
2019-09-13 00:00:00+07:00,3695.7316922853825,3695.7316922853825,3661.5119543938513,3687.1767578125,56092800,0.0,0.0
2019-09-16 00:00:00+07:00,3670.066923664976,3670.066923664976,3507.523167139021,3584.517578125,132616600,0.0,0.0
2019-09-17 00:00:00+07:00,3558.852757352941,3635.84716796875,3533.187953814338,3635.84716796875,107125600,0.0,0.0
2019-09-18 00:00:00+07:00,3627.292236328125,3644.4021053674087,3601.6274327692,3627.292236328125,76406800,0.0,0.0
2019-09-19 00:00:00+07:00,3593.0722609967415,3618.7370628610042,3593.0722609967415,3610.18212890625,92108100,0.0,0.0
2019-09-20 00:00:00+07:00,3593.0725215031553,3610.1823906531704,3533.1879794781025,3558.852783203125,217504200,0.0,0.0
2019-09-23 00:00:00+07:00,3558.85277736244,3593.07251560631,3558.85277736244,3575.962646484375,84900300,0.0,0.0
2019-09-24 00:00:00+07:00,3558.8527980535277,3558.8527980535277,3516.078125,3516.078125,95076200,0.0,0.0
2019-09-25 00:00:00+07:00,3481.8581519033396,3524.6328220741425,3439.0834817325367,3490.4130859375,83155300,0.0,0.0
2019-09-26 00:00:00+07:00,3516.0780960046764,3601.6274414062495,3507.5231614645186,3601.62744140625,80120800,0.0,0.0
2019-09-27 00:00:00+07:00,3601.6274501672774,3601.6274501672774,3558.85277736244,3575.962646484375,57666400,0.0,0.0
2019-09-30 00:00:00+07:00,3593.072284587379,3593.072284587379,3516.0778784890776,3524.6328125,76345500,0.0,0.0
2019-10-01 00:00:00+07:00,3524.6328244970823,3533.187758537124,3481.858154296875,3481.858154296875,79550900,0.0,0.0
2019-10-02 00:00:00+07:00,3464.7483208343274,3498.968057336395,3353.534177202608,3362.089111328125,166346200,0.0,0.0
2019-10-03 00:00:00+07:00,3310.759536863312,3327.8694052708743,3259.429931640625,3259.429931640625,177625500,0.0,0.0
2019-10-04 00:00:00+07:00,3319.314435818829,3387.75390872231,3302.204567592959,3379.198974609375,93849800,0.0,0.0
2019-10-07 00:00:00+07:00,3396.3088554186697,3413.4187237079327,3302.204579827724,3336.42431640625,126705700,0.0,0.0
2019-10-08 00:00:00+07:00,3387.7539137046756,3387.7539137046756,3327.8693748260575,3362.089111328125,119796000,0.0,0.0
2019-10-09 00:00:00+07:00,3379.1992156674164,3413.418954560251,3353.5344114977906,3387.754150390625,117832100,0.0,0.0
2019-10-10 00:00:00+07:00,3396.3088579741725,3413.41872627631,3319.314450614557,3327.869384765625,107857100,0.0,0.0
2019-10-11 00:00:00+07:00,3379.198982083067,3387.7539162149233,3344.979245555644,3353.5341796875,102206600,0.0,0.0
2019-10-14 00:00:00+07:00,3379.198982083067,3404.863784478635,3344.979245555644,3353.5341796875,109782800,0.0,0.0
2019-10-15 00:00:00+07:00,3396.3088453263804,3396.3088453263804,3327.8693723727,3370.64404296875,128090900,0.0,0.0
2019-10-16 00:00:00+07:00,3387.7538989074246,3413.418701171875,3370.6440307311245,3413.418701171875,82010000,0.0,0.0
2019-10-17 00:00:00+07:00,3421.9738618827164,3464.74853515625,3413.4189272280096,3464.74853515625,104547000,0.0,0.0
2019-10-18 00:00:00+07:00,3464.7482629131073,3584.517338668128,3464.7482629131073,3567.407470703125,103613400,0.0,0.0
2019-10-21 00:00:00+07:00,3567.4074825546118,3584.5173505764565,3516.0778784890776,3524.6328125,81121300,0.0,0.0
2019-10-22 00:00:00+07:00,3490.4133123867755,3541.742919921875,3481.858377797592,3541.742919921875,82586400,0.0,0.0
2019-10-23 00:00:00+07:00,3550.2978428014726,3575.962646484375,3490.413300874701,3575.962646484375,127172900,0.0,0.0
2019-10-24 00:00:00+07:00,3575.9626124182414,3678.621826171875,3575.9626124182414,3678.621826171875,157022200,0.0,0.0
2019-10-25 00:00:00+07:00,3678.621846372636,3695.731715425532,3610.182370161052,3618.7373046875,112296600,0.0,0.0
2019-10-28 00:00:00+07:00,3618.7373046875,3644.4021082668437,3610.182370161052,3618.7373046875,38352600,0.0,0.0
2019-10-29 00:00:00+07:00,3627.292239213948,3635.847173740396,3575.9626320552597,3618.7373046875,82494100,0.0,0.0
2019-10-30 00:00:00+07:00,3644.4021024816175,3644.4021024816175,3584.5175608915442,3635.84716796875,47442000,0.0,0.0
2019-10-31 00:00:00+07:00,3601.6274414062495,3627.292245026722,3558.852768705463,3601.62744140625,75586200,0.0,0.0
2019-11-01 00:00:00+07:00,3610.1823847282444,3610.1823847282444,3550.2978428014726,3575.962646484375,63281400,0.0,0.0
2019-11-04 00:00:00+07:00,3575.96265235314,3601.6274560781626,3550.2978486281177,3558.852783203125,50272200,0.0,0.0
2019-11-05 00:00:00+07:00,3584.517546897711,3678.621826171875,3567.407677938772,3678.621826171875,132545000,0.0,0.0
2019-11-06 00:00:00+07:00,3704.286670978253,3704.286670978253,3558.852783203125,3558.852783203125,132500400,0.0,0.0
2019-11-07 00:00:00+07:00,3558.8528320312503,3558.8528320312503,3387.754138183594,3421.973876953125,292323600,0.0,0.0
2019-11-08 00:00:00+07:00,3430.528569348175,3447.638437524475,3404.8637670837247,3413.418701171875,134618100,0.0,0.0
2019-11-11 00:00:00+07:00,3379.199203491211,3421.973876953125,3379.199203491211,3421.973876953125,114079500,0.0,0.0
